"registration_date,""stolen_date"",""brand"",""model"",""province"""
"1999-07-13,""2022-10-13"",""HONDA"",""SH100"",""B"""
"2015-08-13,""2022-10-13"",""YAMAHA"",""XP500"",""B"""
"2008-10-08,""2022-10-13"",""YAMAHA"",""CIGNUSX"",""A"""
"2022-04-13,""2022-10-13"",""HONDA"",""SH125AD"",""B"""
"2010-04-09,""2022-10-13"",""YAMAHA"",""YP125R"",""O"""
"2021-10-29,""2022-10-13"",""HONDA"",""SH125AD"",""B"""
"2011-01-13,""2022-10-13"",""HONDA"",""WW125EX2"",""A"""
"2009-06-18,""2022-10-13"",""TRIUMPH"",""STREET TRIPLE"",""M"""
"2012-10-08,""2022-10-13"",""HONDA"",""CBF125M"",""IB"""
"2022-06-10,""2022-10-13"",""KTM"",""KTM 125 DUKE"",""T"""
"2016-11-08,""2022-10-13"",""YAMAHA"",""GPD125-A"",""GR"""
"2012-02-27,""2022-10-14"",""SYM"",""HD 125 EVO"",""B"""
"2005-06-13,""2022-10-14"",""HONDA"",""SH125"",""B"""
"2021-07-27,""2022-10-14"",""HONDA"",""SH125AD"",""B"""
"2019-11-29,""2022-10-14"",""KAWASAKI"",""NINJA ZX-6R"",""B"""
"2006-10-20,""2022-10-14"",""SUZUKI"",""GSX R600"",""B"""
"2016-06-30,""2022-10-14"",""YAMAHA"",""XP500"",""BI"""
"2020-07-08,""2022-10-14"",""KYMCO"",""AGILITY CITY 125"",""M"""
"2012-03-30,""2022-10-14"",""DAELIM"",""BESBI"",""M"""
"2021-03-02,""2022-10-14"",""YAMAHA"",""MTN690"",""B"""
"2014-10-13,""2022-10-14"",""YAMAHA"",""XC115S"",""B"""
"2019-01-31,""2022-10-14"",""BMW"",""C 650 GT"",""M"""
"2008-02-06,""2022-10-14"",""TRIUMPH"",""STREET TRIPLE"",""B"""
"2003-04-14,""2022-10-14"",""HONDA"",""SH 150"",""B"""
"2005-06-22,""2022-10-14"",""HONDA"",""CBR125R"",""Z"""
"2018-02-08,""2022-10-14"",""YAMAHA"",""XP530D-A  (TMAX DX)"",""B"""
"1982-02-27,""2022-10-14"",""VESPA"",""200 CC"",""M"""
"2022-06-28,""2022-10-14"",""APRILIA"",""TUONO 660"",""B"""
"2010-06-03,""2022-10-14"",""SYM"",""JET 4 125"",""B"""
"2021-11-25,""2022-10-14"",""HONDA"",""NSC110MPD"",""B"""
"2013-01-17,""2022-10-14"",""KEEWAY"",""RKV 125"",""B"""
"2018-03-23,""2022-10-14"",""YAMAHA"",""XP530-A  (TMAX SX)"",""M"""
"2021-02-19,""2022-10-14"",""KAWASAKI"",""Z900"",""B"""
"2020-06-29,""2022-10-14"",""YAMAHA"",""GPD125-A (NMAX)"",""B"""
"2016-05-19,""2022-10-14"",""SYM"",""SYMPHONY 125 SR"",""MU"""
"2015-02-26,""2022-10-15"",""HONDA"",""SH125AD"",""B"""
"2018-01-29,""2022-10-15"",""HONDA"",""NSC110MPD"",""MA"""
"2016-10-07,""2022-10-15"",""HONDA"",""SH125AD"",""B"""
"2007-02-12,""2022-10-15"",""HONDA"",""SH 125"",""B"""
"2014-07-16,""2022-10-15"",""KYMCO"",""SUPER DINK 300I"",""V"""
"2010-07-21,""2022-10-15"",""KYMCO"",""SUPER DINK 300"",""M"""
"2022-03-04,""2022-10-15"",""SYM"",""SYMPHONY 125 SR E5"",""TF"""
"2018-08-28,""2022-10-15"",""YAMAHA"",""GPD125-A (NMAX)"",""SE"""
"2003-06-19,""2022-10-15"",""HONDA"",""SH150"",""B"""
"2017-12-19,""2022-10-15"",""KYMCO"",""AGILITY CITY 125"",""B"""
"2010-10-13,""2022-10-15"",""KYMCO"",""SUPER DINK 300I"",""LU"""
"2018-04-27,""2022-10-15"",""SYM"",""SYMPHONY"",""B"""
"2006-10-27,""2022-10-15"",""YAMAHA"",""YZF-R1"",""M"""
"2011-10-05,""2022-10-15"",""ZONGSHEN"",""ZS125GY-A"",""M"""
"2022-04-04,""2022-10-15"",""KTM"",""KTM 125 DUKE"",""M"""
"2010-05-26,""2022-10-15"",""TRIUMPH"",""STREET TRIPLE 6"",""B"""
"2006-03-24,""2022-10-15"",""HONDA"",""SH125"",""B"""
"2020-08-10,""2022-10-15"",""HONDA"",""SH125AD"",""B"""
"2021-02-05,""2022-10-15"",""HONDA"",""SH125AD"",""B"""
"2020-02-10,""2022-10-16"",""SYM"",""SYMPHONY 125 CARGO"",""GI"""
"2007-09-10,""2022-10-16"",""HONDA"",""SH125"",""B"""
"2016-04-06,""2022-10-16"",""HONDA"",""WW125EX2"",""M"""
"2020-06-16,""2022-10-16"",""SYM"",""SYMPHONY 125 ST LC"",""M"""
"2016-10-11,""2022-10-16"",""PIAGGIO"",""MEDLEY"",""GR"""
"2009-06-22,""2022-10-16"",""DERBI"",""BLD 125"",""M"""
"2010-04-14,""2022-10-16"",""HONDA"",""SH125"",""B"""
"2019-03-20,""2022-10-16"",""BMW"",""S 1000 RR"",""B"""
"2003-12-29,""2022-10-16"",""KTM"",""125 EXC"",""M"""
"2018-11-23,""2022-10-16"",""KAWASAKI"",""Z900"",""B"""
"2015-08-07,""2022-10-16"",""HONDA"",""WW125EX"",""B"""
"2014-05-14,""2022-10-16"",""HONDA"",""SH125D"",""B"""
"2007-04-17,""2022-10-16"",""HONDA"",""SH125"",""GI"""
"2022-02-10,""2022-10-16"",""PEUGEOT"",""TWEET"",""GR"""
"2004-03-24,""2022-10-16"",""HONDA"",""SH 125"",""GI"""
"2021-04-20,""2022-10-17"",""SUZUKI"",""AN400"",""B"""
"2006-12-21,""2022-10-17"",""HONDA"",""PES125"",""CC"""
"2005-05-06,""2022-10-17"",""SUZUKI"",""AN400"",""V"""
"2006-06-22,""2022-10-17"",""KYMCO"",""MOVIE 125 XL"",""TF"""
"2020-10-19,""2022-10-17"",""VECTRIX"",""VX-1LI+"",""B"""
"2017-06-21,""2022-10-17"",""HONDA"",""SH125D"",""B"""
"2015-08-07,""2022-10-17"",""HONDA"",""NSS125AD"",""V"""
"2005-07-08,""2022-10-17"",""HONDA"",""SH125"",""B"""
"2015-05-27,""2022-10-17"",""KYMCO"",""SUPER DINK 125"",""B"""
"2007-02-22,""2022-10-17"",""HONDA"",""SES125"",""MA"""
"2008-09-15,""2022-10-17"",""APRILIA"",""DPORT CITY 125"",""CE"""
"2021-07-30,""2022-10-17"",""HONDA"",""WW125A"",""M"""
"2012-08-09,""2022-10-17"",""DUCATI"",""MULTISTRADA 1100"",""BI"""
"2005-11-11,""2022-10-17"",""DAELIM"",""SQ125"",""A"""
"2007-10-10,""2022-10-17"",""HONDA"",""SH125"",""B"""
"2006-08-28,""2022-10-17"",""KEEWAY"",""SUPERLIGHT 125"",""IB"""
"1999-07-22,""2022-10-17"",""HONDA"",""SH100"",""B"""
"2018-03-22,""2022-10-17"",""PEUGEOT"",""TWEET"",""MA"""
"2015-06-30,""2022-10-17"",""SUZUKI"",""UH125A"",""M"""
"2006-07-31,""2022-10-17"",""KAWASAKI"",""NINJA ZXÑ6R"",""AL"""
"2020-07-20,""2022-10-17"",""WOTTAN"",""STORM"",""M"""
"2007-04-26,""2022-10-17"",""YAMAHA"",""XCITY"",""IB"""
"2015-02-26,""2022-10-17"",""SYM"",""SYMPHONY 125 S LX"",""B"""
"2009-10-20,""2022-10-17"",""SUZUKI"",""UH125"",""IB"""
"2019-03-21,""2022-10-17"",""BMW"",""C 650 SPORT"",""M"""
"2020-10-06,""2022-10-18"",""BMW"",""F 900 R A2"",""B"""
"2002-10-14,""2022-10-18"",""HONDA"",""SES150"",""GI"""
"2007-02-19,""2022-10-18"",""HONDA"",""CBF 600"",""TF"""
"2016-11-11,""2022-10-18"",""PEUGEOT"",""TWEET"",""IB"""
"2015-10-07,""2022-10-18"",""PEUGEOT"",""TWEET"",""B"""
"2013-02-28,""2022-10-18"",""HONDA"",""NHX110WH"",""M"""
"2006-02-15,""2022-10-18"",""HONDA"",""CRF250X"",""MU"""
"2014-03-20,""2022-10-18"",""HONDA"",""NSC110MPD"",""IB"""
"2011-05-11,""2022-10-18"",""HONDA"",""SH125"",""B"""
"2021-03-12,""2022-10-18"",""YAMAHA"",""GPD125-A"",""SE"""
"2017-09-13,""2022-10-18"",""PIAGGIO"",""BEVERLY"",""GC"""
"2017-11-17,""2022-10-18"",""MASH"",""TWO FIFTY"",""M"""
"2008-02-07,""2022-10-18"",""KTM"",""KTM 690 SM"",""B"""
"2015-12-15,""2022-10-18"",""HONDA"",""SH125D"",""B"""
"2020-02-24,""2022-10-18"",""YAMAHA"",""MTN690-U  (MT-07)"",""B"""
"2007-09-20,""2022-10-18"",""HONDA"",""SCV100"",""MU"""
"2007-11-12,""2022-10-18"",""PIAGGIO"",""VESPA PX 125"",""M"""
"2020-03-17,""2022-10-18"",""YAMAHA"",""GPD125-A (NMAX)"",""CA"""
"2020-02-21,""2022-10-18"",""KYMCO"",""MILER 125"",""B"""
"2006-06-22,""2022-10-18"",""DERBI"",""GPR 125"",""Z"""
"2019-01-23,""2022-10-18"",""SYM"",""JET 14 125 LC"",""CA"""
"2020-01-17,""2022-10-18"",""YAMAHA"",""CZD300-A (X-MAX 300)"",""M"""
"2005-01-04,""2022-10-19"",""YAMAHA"",""NXC125"",""A"""
"2011-01-21,""2022-10-19"",""HONDA"",""WW125EX2"",""B"""
"2008-06-27,""2022-10-19"",""HONDA"",""SH125"",""B"""
"2021-06-22,""2022-10-19"",""KYMCO"",""XCITING S 400"",""B"""
"2020-12-04,""2022-10-19"",""LAMBRETTA"",""LAMBRETTA 150CC"",""CS"""
"2006-07-03,""2022-10-19"",""YAMAHA"",""XP500"",""MU"""
"2016-06-13,""2022-10-19"",""KYMCO"",""SUPER DINK 125"",""M"""
"2019-01-11,""2022-10-19"",""HONDA"",""WW125A"",""GC"""
"2020-02-03,""2022-10-19"",""VESPA"",""125S"",""B"""
"2019-09-26,""2022-10-19"",""YAMAHA"",""MTN690-A  (MT-07)"",""B"""
"2011-12-02,""2022-10-19"",""HONDA"",""SH125"",""B"""
"2005-03-18,""2022-10-19"",""PIAGGIO"",""X8 125"",""MU"""
"2019-01-18,""2022-10-19"",""YAMAHA"",""GPD125-A (NMAX)"",""IB"""
"2014-06-26,""2022-10-19"",""HONDA"",""SH125AD"",""B"""
"2020-03-03,""2022-10-19"",""PIAGGIO"",""LIBERTY 125"",""M"""
"2014-07-18,""2022-10-19"",""KAWASAKI"",""Z800"",""BI"""
"2018-05-15,""2022-10-19"",""SYM"",""SYMPHONY"",""B"""
"2020-05-15,""2022-10-19"",""PIAGGIO"",""VESPA GTS"",""AL"""
"2017-01-09,""2022-10-20"",""HONDA"",""WW125EX2"",""M"""
"2006-10-05,""2022-10-20"",""HONDA"",""SES125"",""B"""
"2017-08-24,""2022-10-20"",""HONDA"",""SH125AD"",""B"""
"2020-08-28,""2022-10-20"",""HONDA"",""WW125A"",""M"""
"2012-07-24,""2022-10-20"",""KYMCO"",""AGILITY CITY 125"",""B"""
"2019-11-08,""2022-10-20"",""BMW"",""R 1250 GS"",""M"""
"1995-08-02,""2022-10-20"",""SUZUKI"",""RE-900-RZ"",""T"""
"2018-02-22,""2022-10-20"",""SYM"",""JET 14"",""B"""
"2016-01-07,""2022-10-20"",""YAMAHA"",""XP500"",""B"""
"2011-03-14,""2022-10-20"",""HONDA"",""NHX110WH"",""SE"""
"2009-04-08,""2022-10-20"",""SYM"",""FIDDLE II 125"",""B"""
"2017-03-20,""2022-10-20"",""PEUGEOT"",""TWEET"",""B"""
"2009-06-24,""2022-10-20"",""TGB"",""X-MOTION 125"",""IB"""
"2005-04-27,""2022-10-20"",""HONDA"",""SH 125"",""B"""
"1991-07-23,""2022-10-20"",""HONDA"",""NH90 YUPI"",""PO"""
"2009-11-04,""2022-10-20"",""HONDA"",""SH300"",""B"""
"2007-05-15,""2022-10-20"",""HONDA"",""FJS400D"",""B"""
"2013-12-05,""2022-10-20"",""YAMAHA"",""MT-09"",""MA"""
"2010-09-09,""2022-10-20"",""HYOSUNG"",""GT 125 COMET"",""M"""
"2015-08-31,""2022-10-20"",""YAMAHA"",""YP250R"",""B"""
"2006-10-23,""2022-10-20"",""PIAGGIO"",""LIBERTY 125 4T"",""M"""
"2014-03-25,""2022-10-20"",""YAMAHA"",""MT-07"",""B"""
"2016-04-20,""2022-10-20"",""YAMAHA"",""XP500"",""B"""
"2007-04-03,""2022-10-20"",""HONDA"",""SH125"",""MA"""
"2004-07-06,""2022-10-20"",""HONDA"",""CBF250"",""B"""
"2011-10-31,""2022-10-20"",""HONDA"",""SH125"",""MA"""
"2006-12-14,""2022-10-20"",""HONDA"",""SH125"",""B"""
"2007-09-21,""2022-10-20"",""HONDA"",""SES125"",""CO"""
"2017-02-27,""2022-10-20"",""SUZUKI"",""AN400A"",""T"""
"2020-11-18,""2022-10-20"",""HONDA"",""SH125AD"",""B"""
"2009-03-26,""2022-10-20"",""HONDA"",""NHX110WH"",""B"""
"1993-02-25,""2022-10-20"",""VESPA"",""IRIS"",""B"""
"2008-09-22,""2022-10-20"",""HONDA"",""SH125"",""H"""
"2022-07-14,""2022-10-21"",""KTM"",""KTM 125 DUKE"",""M"""
"2007-07-10,""2022-10-21"",""APRILIA"",""SCARABEO 250"",""J"""
"2003-03-14,""2022-10-21"",""SUZUKI"",""GS 500"",""B"""
"2005-07-13,""2022-10-21"",""KYMCO"",""BET&WIN 125"",""AB"""
"2013-05-07,""2022-10-21"",""KYMCO"",""AGILITY CITY 125"",""MA"""
"2011-12-14,""2022-10-21"",""SUZUKI"",""DL650A"",""V"""
"2011-11-04,""2022-10-21"",""KYMCO"",""AGILITY 125"",""M"""
"2009-04-21,""2022-10-21"",""HONDA"",""SH125"",""B"""
"2005-05-13,""2022-10-21"",""HONDA"",""SH 150"",""B"""
"2001-03-26,""2022-10-21"",""GAS GAS"",""ENDUCROSS 250"",""SE"""
"2022-01-04,""2022-10-21"",""HONDA"",""SH125AD"",""B"""
"2017-09-28,""2022-10-21"",""SYM"",""GTS 125I  JOYMAX 125I"",""IB"""
"2013-09-05,""2022-10-21"",""SUZUKI"",""UH125G"",""V"""
"2005-12-30,""2022-10-21"",""YAMAHA"",""YP 250 R"",""MA"""
"2017-10-02,""2022-10-21"",""YAMAHA"",""MT-125"",""A"""
"2012-09-07,""2022-10-21"",""HONDA"",""NSC110MPD"",""IB"""
"2019-07-10,""2022-10-21"",""KYMCO"",""SUPER DINK 125"",""M"""
"2011-09-15,""2022-10-21"",""SUZUKI"",""UH125G"",""SE"""
"2012-09-21,""2022-10-21"",""SYM"",""SYMPHONY 125 S"",""B"""
"2005-05-05,""2022-10-21"",""HONDA"",""SES125"",""B"""
"1996-06-12,""2022-10-21"",""SUZUKI"",""AN 125"",""T"""
"2022-05-10,""2022-10-21"",""MITT"",""EMPEROR"",""B"""
"2020-11-17,""2022-10-21"",""SYM"",""SYMPHONY 125 SR"",""IB"""
"2004-11-22,""2022-10-21"",""HONDA"",""SH150"",""B"""
"2010-11-18,""2022-10-21"",""HONDA"",""PES 125"",""B"""
"2021-11-23,""2022-10-21"",""ZONTES"",""T310"",""M"""
"2009-03-20,""2022-10-21"",""KYMCO"",""AGILITY 125"",""A"""
"2021-09-29,""2022-10-21"",""HONDA"",""SH125AD"",""B"""
"2012-10-18,""2022-10-21"",""KYMCO"",""SUPER DINK 125"",""B"""
"2014-07-24,""2022-10-22"",""HONDA"",""ANF125"",""GC"""
"2019-10-22,""2022-10-22"",""HONDA"",""WW125A"",""M"""
"2017-02-01,""2022-10-22"",""HONDA"",""SH125AD"",""B"""
"2022-05-20,""2022-10-22"",""WOTTAN"",""STORM-T"",""M"""
"2018-06-13,""2022-10-22"",""SYM"",""SYMPHONY"",""M"""
"2014-12-18,""2022-10-22"",""KYMCO"",""SUPER DINK 125"",""M"""
"2020-12-28,""2022-10-22"",""KYMCO"",""XCITING S 400"",""M"""
"2019-07-24,""2022-10-22"",""PEUGEOT"",""TWEET"",""M"""
"2005-05-23,""2022-10-22"",""HONDA"",""SH150"",""GR"""
"2005-08-05,""2022-10-22"",""HONDA"",""SH125"",""B"""
"2018-12-11,""2022-10-22"",""YAMAHA"",""MTN1000D (MT-10 SP)"",""GI"""
"2018-06-28,""2022-10-22"",""HONDA"",""ANC125"",""IB"""
"2021-02-18,""2022-10-22"",""SYM"",""SYMPHONY 125 SR"",""M"""
"2008-05-30,""2022-10-23"",""HONDA"",""PES125"",""IB"""
"2000-06-23,""2022-10-23"",""SANYANG"",""SHARK 125"",""GI"""
"2015-04-09,""2022-10-23"",""SYM"",""SYMPHONY 125 S"",""IB"""
"2020-07-02,""2022-10-23"",""KYMCO"",""SUPER DINK 350"",""M"""
"2020-11-26,""2022-10-23"",""DUCATI"",""MONSTER 797"",""A"""
"2015-04-23,""2022-10-23"",""KEEWAY"",""FLAME RKV TITANIC"",""B"""
"2019-03-25,""2022-10-23"",""HONDA"",""SH125AD"",""B"""
"2018-05-10,""2022-10-23"",""SYM"",""JET 14 125 LC"",""B"""
"2022-10-19,""2022-10-23"",""PEUGEOT"",""TWEET"",""IB"""
"2020-10-28,""2022-10-23"",""WOTTAN"",""STORM-S"",""M"""
"2022-10-07,""2022-10-23"",""SYM"",""JET 14 125 LC E5"",""L"""
"2016-12-30,""2022-10-23"",""PIAGGIO"",""LIBERTY"",""J"""
"2022-06-30,""2022-10-23"",""SYM"",""SYMPHONY 125 SR E5"",""A"""
"2022-07-29,""2022-10-23"",""ARENA"",""R30"",""V"""
"2011-10-18,""2022-10-23"",""SUZUKI"",""UH125G"",""M"""
"2006-03-07,""2022-10-23"",""HONDA"",""SES150"",""B"""
"2022-09-14,""2022-10-23"",""BMW"",""R 1250 GS ADVENTURE"",""M"""
"2019-11-19,""2022-10-23"",""SYM"",""JET 14 125 LC"",""M"""
"2018-06-28,""2022-10-23"",""SYM"",""CRUISYM 125"",""B"""
"2006-01-02,""2022-10-23"",""HONDA"",""SH125"",""B"""
"2022-03-16,""2022-10-24"",""BMW"",""S 1000 R"",""A"""
"2015-07-02,""2022-10-24"",""HONDA"",""SH125AD"",""B"""
"2011-05-18,""2022-10-24"",""PIAGGIO"",""VESPA GTS S 125 I"",""MA"""
"2018-11-22,""2022-10-24"",""SYM"",""SYMPHONY"",""M"""
"2020-01-21,""2022-10-24"",""KAWASAKI"",""Z900"",""B"""
"2019-06-18,""2022-10-24"",""YAMAHA"",""MTN690-A  (MT-07)"",""B"""
"2004-09-21,""2022-10-24"",""HONDA"",""SH125"",""B"""
"2017-04-19,""2022-10-24"",""HONDA"",""NSC110MPD"",""B"""
"2017-08-03,""2022-10-24"",""HONDA"",""SH125AD"",""B"""
"1989-08-17,""2022-10-24"",""VESPA"",""200"",""GR"""
"2014-09-29,""2022-10-24"",""SUZUKI"",""UH125"",""VA"""
"1990-07-26,""2022-10-24"",""YAMAHA"",""SR250"",""V"""
"2005-08-16,""2022-10-24"",""HONDA"",""SH150"",""B"""
"2009-12-16,""2022-10-24"",""DAELIM"",""SL125U"",""MU"""
"2012-05-17,""2022-10-24"",""KYMCO"",""SUPER DINK 125"",""M"""
"2021-12-01,""2022-10-24"",""HONDA"",""SH125AD"",""B"""
"2005-07-27,""2022-10-24"",""BMW"",""F-650 GS"",""B"""
"2021-01-04,""2022-10-24"",""VOGE"",""VOGE 500R"",""A"""
"2002-04-29,""2022-10-24"",""YAMAHA"",""XV 250"",""V"""
"2018-07-18,""2022-10-24"",""HONDA"",""SH125AD"",""B"""
"2018-06-21,""2022-10-24"",""YAMAHA"",""GPD125-A (NMAX)"",""MU"""
"2016-02-16,""2022-10-25"",""DERBI"",""VARIANT SPORT 125"",""GC"""
"2021-06-02,""2022-10-25"",""YAMAHA"",""GPD125-A"",""MU"""
"2015-01-20,""2022-10-25"",""YAMAHA"",""XP500"",""B"""
"2021-03-01,""2022-10-25"",""SYM"",""SYMPHONY 125 SR"",""B"""
"2011-05-06,""2022-10-25"",""SYM"",""SYMPHONY 125 SR"",""IB"""
"2021-04-26,""2022-10-25"",""SYM"",""JOYMAX Z 125 E5"",""M"""
"2019-04-02,""2022-10-25"",""BMW"",""C 400 X"",""B"""
"2020-07-23,""2022-10-25"",""YAMAHA"",""XTZ690D-B (TENERE 700"",""B"""
"2006-08-04,""2022-10-25"",""KYMCO"",""BETÑWIN 125"",""V"""
"2020-10-29,""2022-10-25"",""SYM"",""SYMPHONY 125 SR"",""M"""
"1963-06-25,""2022-10-25"",""VESPA"",""125"",""B"""
"2006-04-13,""2022-10-25"",""HONDA"",""SH125"",""B"""
"2022-05-24,""2022-10-25"",""SYM"",""SYMPHONY 125 SR E5"",""B"""
"2016-09-23,""2022-10-25"",""YAMAHA"",""XP500"",""M"""
"2014-03-20,""2022-10-25"",""KYMCO"",""LIKE 125"",""IB"""
"2008-01-29,""2022-10-25"",""HONDA"",""SCV100"",""B"""
"2011-03-25,""2022-10-25"",""KAWASAKI"",""KLX250"",""GC"""
"2021-07-05,""2022-10-25"",""YAMAHA"",""CZD300-A"",""O"""
"2018-08-06,""2022-10-25"",""HONDA"",""SH125AD"",""B"""
"2002-06-12,""2022-10-25"",""DUCATI"",""MONSTER 620"",""IB"""
"2014-12-15,""2022-10-25"",""HONDA"",""SH125D"",""B"""
"2022-10-07,""2022-10-25"",""YAMAHA"",""MTN125-A"",""B"""
"2008-06-09,""2022-10-25"",""SYM"",""JOYMAX 125"",""M"""
"2018-06-08,""2022-10-25"",""YAMAHA"",""XJR 1300"",""A"""
"2004-08-06,""2022-10-25"",""PIAGGIO"",""X9 125"",""S"""
"2007-01-17,""2022-10-25"",""YAMAHA"",""YZF R1"",""B"""
"2015-06-29,""2022-10-25"",""HONDA"",""NSS125AD"",""M"""
"2011-03-16,""2022-10-25"",""GAS GAS"",""ENDUCROSS"",""Z"""
"2014-11-10,""2022-10-25"",""PIAGGIO"",""LIBERTY 125 3V"",""B"""
"2007-03-27,""2022-10-25"",""DAELIM"",""DAYSTAR"",""SE"""
"2008-09-29,""2022-10-25"",""PIAGGIO"",""CARNABY 125"",""SE"""
"1987-11-06,""2022-10-25"",""YAMAHA"",""DT125LC"",""B"""
"2019-07-19,""2022-10-25"",""SYM"",""SYMPHONY 125 SR"",""BU"""
"2017-06-30,""2022-10-25"",""YAMAHA"",""X-MAX 400"",""V"""
"2017-04-03,""2022-10-26"",""KEEWAY"",""OUTLOOK  DIERRE  LOGIK"",""B"""
"2017-08-24,""2022-10-26"",""YAMAHA"",""MTN1000D (MT-10 SP)"",""IB"""
"2012-10-17,""2022-10-26"",""MX"",""TECHNO"",""A"""
"2018-04-19,""2022-10-26"",""YAMAHA"",""GPD125-A (NMAX)"",""CA"""
"2020-06-05,""2022-10-26"",""HONDA"",""WW125A"",""MU"""
"2020-03-10,""2022-10-26"",""BMW"",""R 1250 GS ADVENTURE"",""M"""
"2014-05-14,""2022-10-26"",""YAMAHA"",""XP500A"",""A"""
"2016-10-28,""2022-10-26"",""PEUGEOT"",""DJANGO"",""T"""
"2010-01-12,""2022-10-26"",""HONDA"",""SH125D"",""B"""
"2007-02-27,""2022-10-26"",""YAMAHA"",""XP500"",""IB"""
"2016-06-21,""2022-10-26"",""YAMAHA"",""GPD125-A"",""MA"""
"1999-01-20,""2022-10-26"",""PIAGGIO"",""SKYPPER LXT-150"",""GC"""
"2001-11-07,""2022-10-26"",""HONDA"",""SH150"",""B"""
"2016-09-05,""2022-10-26"",""YAMAHA"",""YP250R"",""M"""
"2019-02-15,""2022-10-26"",""MONDIAL"",""SMX  125M"",""M"""
"2011-03-21,""2022-10-26"",""DORTON"",""MASTER 125"",""AB"""
"2005-11-29,""2022-10-26"",""HONDA"",""XL125V"",""CO"""
"2021-02-03,""2022-10-26"",""HONDA"",""SH125AD"",""B"""
"2010-07-07,""2022-10-26"",""C.P.I."",""ARAGON 125"",""B"""
"2008-07-24,""2022-10-26"",""SUZUKI"",""GZ125"",""GI"""
"2005-05-18,""2022-10-26"",""PIAGGIO"",""X9 125"",""B"""
"2015-10-19,""2022-10-26"",""PEUGEOT"",""TWEET"",""M"""
"2014-01-10,""2022-10-26"",""PEUGEOT"",""TWEET"",""B"""
"2017-08-18,""2022-10-27"",""HONDA"",""WW125EX2"",""AL"""
"2015-11-11,""2022-10-27"",""HONDA"",""SH125AD"",""B"""
"2018-11-09,""2022-10-27"",""HONDA"",""NSC110MPD"",""B"""
"2018-10-18,""2022-10-27"",""PIAGGIO"",""BEVERLY"",""B"""
"2016-10-18,""2022-10-27"",""YAMAHA"",""YP125RA"",""B"""
"2017-05-17,""2022-10-27"",""HONDA"",""SH300A"",""B"""
"2011-05-03,""2022-10-27"",""KTM"",""690"",""A"""
"2003-05-23,""2022-10-27"",""HONDA"",""SH125"",""B"""
"2021-09-09,""2022-10-27"",""HONDA"",""SH125AD"",""B"""
"2007-10-01,""2022-10-27"",""HONDA"",""SES125"",""V"""
"2016-08-29,""2022-10-27"",""YAMAHA"",""MW125"",""IB"""
"2011-07-22,""2022-10-27"",""RIEJU"",""MARATHON 125"",""IB"""
"2006-03-29,""2022-10-27"",""HONDA"",""ANF125"",""GC"""
"1982-12-17,""2022-10-27"",""VESPA"",""200 C C"",""B"""
"2001-10-04,""2022-10-27"",""HONDA"",""SH150"",""B"""
"2013-08-02,""2022-10-27"",""SYM"",""SYMPHONY 125 SR"",""B"""
"2011-05-16,""2022-10-27"",""HONDA"",""SH125"",""SS"""
"2022-05-17,""2022-10-27"",""HONDA"",""CBR650RA"",""B"""
"2014-11-10,""2022-10-27"",""HONDA"",""SH125AD"",""MA"""
"2000-12-19,""2022-10-27"",""HONDA"",""SH100"",""B"""
"2020-11-06,""2022-10-27"",""YAMAHA"",""XP560E"",""B"""
"2018-04-11,""2022-10-27"",""YAMAHA"",""GPD125-A"",""TF"""
"1987-07-10,""2022-10-27"",""VESPA"",""PX 125 T5"",""AL"""
"2006-04-21,""2022-10-27"",""HONDA"",""SCV100"",""PO"""
"2022-06-15,""2022-10-28"",""SUZUKI"",""SV650"",""M"""
"2022-09-30,""2022-10-28"",""SYM"",""JET 14 125 LC E5"",""BI"""
"2014-09-23,""2022-10-28"",""PIAGGIO"",""BEVERLY 350 SPORTOURIN"",""A"""
"2012-04-19,""2022-10-28"",""KYMCO"",""AGILITY CITY 125"",""M"""
"2005-08-03,""2022-10-28"",""HONDA"",""SH125"",""GI"""
"2001-05-10,""2022-10-28"",""GAS GAS"",""ENDUCROSS 250"",""T"""
"2019-07-05,""2022-10-28"",""HONDA"",""SH125AD"",""B"""
"2020-02-11,""2022-10-28"",""KYMCO"",""AGILITY CITY 125"",""SE"""
"1998-06-04,""2022-10-28"",""PIAGGIO"",""TYPHOON 80"",""M"""
"2021-03-19,""2022-10-28"",""KAWASAKI"",""Z900"",""M"""
"2013-04-26,""2022-10-28"",""KEEWAY"",""TX 125"",""IB"""
"2009-06-17,""2022-10-28"",""KYMCO"",""SUPER DINK 125"",""M"""
"2021-06-08,""2022-10-28"",""HONDA"",""CBR650RA"",""M"""
"2006-11-14,""2022-10-28"",""YAMAHA"",""YP400"",""V"""
"2008-06-05,""2022-10-28"",""HONDA"",""SH 125"",""MA"""
"2019-07-12,""2022-10-28"",""KYMCO"",""AGILITY CARRY"",""B"""
"2016-10-27,""2022-10-28"",""YAMAHA"",""GPD125-A"",""B"""
"2007-12-07,""2022-10-28"",""HONDA"",""SH125"",""B"""
"2012-02-24,""2022-10-28"",""YAMAHA"",""XP500"",""M"""
"2021-05-13,""2022-10-29"",""EFUN"",""TIGER 100"",""S"""
"2022-02-10,""2022-10-29"",""HONDA"",""SH125AD"",""B"""
"2010-02-03,""2022-10-29"",""KYMCO"",""BETWIN 125"",""V"""
"2022-06-06,""2022-10-29"",""BENELLI"",""BN125"",""CS"""
